sport,kpi,n,kappa,rho,eta,quadrant,mean_home,mean_away,var_home,delta,sigma_a,delta_ratio,I_pred,bayes_acc,bayes_gap_pp,acc_abs,acc_rel,acc_improvement
football,blocks,1114,1.1315229678936,0.0681925359388213,1.07303344117596,Q1,20.0780969479354,21.8357271095153,32.6039582799008,-1.7576301615799,5.70998759017047,-0.307816809375487,0.00546130336780726,0.456521798692593,9.73381654007637,0.547576301615799,0.553859964093357,1.14754098360655
football,pressures,1114,1.0544950907543,-0.0274755416154927,0.973268334087898,Q4,166.824955116697,170.703770197487,1577.28918800337,-3.87881508078999,39.7151002517099,-0.0976660025080256,0.000518641790524521,0.486593807142787,6.09824944730115,0.549371633752244,0.547576301615799,-0.326797385620912
football,pressures_opposition_half,1114,1.00044914268441,-0.0552722659987057,0.947622744897748,Q4,85.6723518850987,78.7549371633752,641.512496350459,6.9174147217235,25.3280969745155,0.273112296146199,0.00404840260498218,0.537440039146687,1.10339285373349,0.547576301615799,0.548473967684022,0.163934426229507
football,counterpressures,1114,0.969810346624252,0.259646401208996,1.35065030004214,Q2,32.4228007181329,31.1858168761221,77.3583655541414,1.2369838420108,8.79536045618037,0.140640494289417,0.00155585595607655,0.523216905887257,2.25640635920966,0.549371633752244,0.545780969479354,-0.653594771241824
football,counterpressures_opposition_half,1114,0.897265252381318,0.0613817230720364,1.06529362348831,Q2,23.0359066427289,20.8797127468582,52.9690599589316,2.1561938958707,7.27798460831923,0.296262497368574,0.005642141696651,0.544191253295187,0.697571259350216,0.549371633752244,0.551166965888689,0.326797385620912
football,yellow_cards,1114,1.09767867494664,0.160917178101385,1.19152959367071,Q1,1.78815080789946,2.12387791741472,1.66397447499036,-0.33572710951526,1.28995134597796,-0.260263389438717,0.0044076569495497,0.460935678722547,8.12546264839165,0.546678635547576,0.542190305206463,-0.821018062397386
football,second_yellow_cards,1114,1.42044581091468,-0.0254285391101525,0.975569816331047,Q4,0.0206463195691203,0.0323159784560144,0.0220351614105213,-0.0116696588868941,0.14844245151075,-0.0786140269722575,0.000285934329103954,0.490045566816709,6.83027276177612,0.549371633752244,0.55834829443447,1.63398692810458
football,red_cards,1114,1.40868919683257,0.104067007240368,1.11427823840128,Q1,0.0233393177737881,0.033213644524237,0.0228150743377193,-0.0098743267504489,0.151046596577743,-0.0653727192414207,0.000226945661904177,0.491131558844832,6.63190695214156,0.549371633752244,0.557450628366248,1.4705882352941
football,fouls,1114,1.15718244175162,-0.0467198173217799,0.955478862051575,Q4,12.4174147217235,13.2289048473968,13.9343235888577,-0.8114901256733,3.73287069007991,-0.217390366033796,0.00240028684731697,0.471165739427205,7.82058943250394,0.555655296229802,0.549371633752244,-1.1308562197092
football,obv,1114,0.740344659048449,-0.108749395619474,0.902908280474391,Q3,1.34150690682226,1.05800641411131,0.714335876742916,0.28350049271095,0.845183930717401,0.33543052867831,0.00667942143126854,0.548076359188277,19.2498147095386,0.686714542190305,0.740574506283663,7.84313725490196
football,on_ball_obv,1114,0.769793487513731,-0.23749310745363,0.809405032370732,Q3,1.42642462028725,1.15363636265709,0.354134003054293,0.27278825763016,0.595091592155605,0.458397095885756,0.0109729359334406,0.561589597039727,5.60046578974364,0.601436265709156,0.617594254937163,2.6865671641791
football,defensive_obv,1114,0.549729241371992,0.0304172411023008,1.02997755214752,Q2,0.10506366541921,0.087589173986176,0.0169625932905528,0.017474491433034,0.130240520923992,0.134170927059115,0.00137264523081582,0.521807606288206,3.29500238733742,0.550269299820467,0.55475763016158,0.815660685154968
football,obv_from_passes,1114,0.782873664989696,-0.0422301762778923,0.959770417834942,Q3,0.7690582994614,0.627563665924596,0.201152390595339,0.141494633536804,0.448500156739481,0.315484022492758,0.00613260464673604,0.54606935589148,4.90832473401178,0.567324955116697,0.595152603231598,4.90506329113924
football,obv_from_carries,1114,0.815740839916706,-0.170577352389732,0.854922417236723,Q3,0.723341661579892,0.584434836974866,0.150879263521365,0.138906824605026,0.388431800347712,0.357609300991013,0.00688922571649142,0.548824387002898,3.7351555546474,0.58886894075404,0.586175942549372,-0.457317073170728
football,obv_from_dribbles,1114,0.93399413816255,-0.0409668448184608,0.960667414609194,Q3,-0.0659753240101436,-0.0583622107248654,0.00367093892682537,-0.00761311328527819,0.0605882738392948,-0.125653246129298,0.000899987612569264,0.482340807681906,6.70308260703381,0.549371633752244,0.549371633752244,0
football,obv_from_dribble_carry,1114,0.801400794896642,-0.163524512747808,0.860194555898759,Q3,0.657366338868941,0.526072607495511,0.143192114750752,0.13129373137343,0.378407339715751,0.346964018911615,0.00657812933189139,0.547710992209709,3.57719521349951,0.584380610412926,0.583482944344704,-0.153609831029185
