kpi,n,acc_abs,acc_rel,acc_improvement,auc_abs,auc_rel,auc_improvement,sport,kappa,rho,eta,quadrant,tau,abs_tau,psi,cos_sigma,sigma,sphere_x,sphere_y,sphere_z,eta_from_sigma,eta_sigma_residual,delta_ml_pred,residual
lineout_pens_conceded,283,0.657243816254417,0.657243816254417,0,0.397516904999446,0.368861545283228,-7.20858895705522,rugby,1.33175059352743,0.00254450668307087,1.00252498119695,Q1,0.14324715624484,0.14324715624484,0.100456137244333,0.00251862172445205,1.56827770240764,0.00251862172445212,0.98982391666313,0.142275333583409,1.00252498119695,0,0.000591413022259961,-0.0591413022259961
general_play_pens_conceded,283,0.636042402826855,0.646643109540636,1.66666666666668,0.590289324908547,0.591453275690057,0.197183098591543,rugby,1.34452500897858,0.0693627485928981,1.07366380996408,Q1,0.148020398752378,0.148020398752378,0.536368860217628,0.0686097540779995,1.50213263061013,0.0686097540779996,0.986761758392985,0.146948745549392,1.07366380996408,0,0.0177202772955554,-0.105361062888863
free_kicks_conceded,283,0.65017667844523,0.657243816254417,1.08695652173914,0.43359937922625,0.395244429664117,-8.84571136392687,rugby,0.935898425439951,0.0891783393694309,1.0978508272783,Q2,-0.03312416411118,0.03312416411118,0.615844117092692,0.0891294380320156,1.48154845667985,0.0891294380320155,0.995469504861666,-0.0331120547016724,1.0978508272783,-2.22044604925031e-16,0.023749249394637,-1.28796841772456
ruck_maul_tackle_pen_con,283,0.657243816254417,0.657243816254417,0,0.377729741713779,0.394579314931826,4.46074834922965,rugby,1.09433606126384,0.0136614367449129,1.01383640410132,Q1,0.0450739213133228,0.0450739213133228,0.234717323722989,0.0136475707967735,1.55714833230519,0.0136475707967736,0.998891802960312,0.0450434211627474,1.01383640410132,-2.22044604925031e-16,0.0032547572606911,-0.32547572606911
red_cards,283,0.678445229681979,0.65017667844523,-4.16666666666668,0.45710009976721,0.457543509588737,0.0970049715047955,rugby,1.05852059925094,0.0668908060595594,1.07165488666829,Q1,0.0284361360989423,0.0284361360989423,0.529172753647083,0.066863770752786,1.50388263351903,0.0668637707527859,0.997357036386194,0.028428473959518,1.07165488666829,2.22044604925031e-16,0.0172242071081069,-5.88908737747737
goals,1114,0.808797127468582,1,23.6403995560488,0.86637437179387,1,15.423543511502,football,0.717814766605372,-0.0552891546399032,0.948282497666246,Q3,-0.165771864223557,0.165771864223557,-0.475847915993402,-0.0545380753741971,1.62536147477797,-0.0545380753741971,0.984906596263446,-0.164269884553538,0.948282497666246,0,-0.0118638472418582,24.8267842802347
np_goals,1114,0.791741472172352,0.964093357271095,21.7687074829932,0.846008124365284,0.977104653282296,15.495894795971,football,0.704483237941323,-0.060903990735623,0.943412566065132,Q3,-0.175145370385284,0.175145370385284,-0.499984753532428,-0.0599816410871943,1.630813993202,-0.0599816410871943,0.983027420354172,-0.1733761620417,0.943412566065132,0,-0.0129564692872984,23.064354411723
xg,1114,0.657091561938959,0.684021543985637,4.0983606557377,0.697549670598651,0.731948024893889,4.93131252799764,football,0.78807267155158,-0.151711348995017,0.869080054250627,Q3,-0.119082485297662,0.119082485297662,-0.819184126287203,-0.150641986441927,1.72201396460237,-0.150641986441927,0.981457765055084,-0.11852277137289,0.869080054250627,0,-0.0291098044399965,7.00934109973736
np_xg,1114,0.636445242369838,0.670556552962298,5.35966149506346,0.676734239512538,0.718313022420123,6.14403416879501,football,0.809999234250095,-0.158344295943385,0.863953682138998,Q3,-0.105360988343176,0.105360988343176,-0.839747849795968,-0.157469457765577,1.72892394068008,-0.157469457765577,0.981928751014239,-0.10497284316732,0.863953682138998,0,-0.0301875729257597,8.37841878763943
penalty_xg,1114,0.591561938958707,0.591561938958707,0,0.519519959378174,0.535648256646616,3.1044615278587,football,0.719648804117472,-0.0402093051173868,0.96184240234816,Q3,-0.164495979015296,0.164495979015296,-0.403750212734524,-0.0396713615023474,1.61047810158382,-0.0396713615023475,0.985823513203284,-0.163028169014082,0.96184240234816,0,-0.00879929364951878,0.879929364951878
np_shots,1114,0.552962298025135,0.566427289048474,2.43506493506493,0.566388042600839,0.572950029945577,1.15856742218748,football,0.816573615335117,-0.285036971620823,0.779070931770036,Q3,-0.101319105504577,0.101319105504577,-1.18731902085845,-0.283580171227821,1.85832182015937,-0.283580171227821,0.953617624279709,-0.100973824080917,0.779070931770036,0,-0.0473533428319942,7.17039921826436
own_goals,1114,0.549371633752244,0.559245960502693,1.79738562091504,0.484242767492123,0.4960419758873,2.43663079498021,football,0.996319549686085,-0.0268590269567468,0.973843554178695,Q3,-0.00184361991764396,0.00184361991764396,-0.330756977169181,-0.0268589813107761,1.59765853852116,-0.0268589813107761,0.999637532406746,-0.00184361782886575,0.973843554178695,1.11022302462516e-16,-0.0060597181126232,2.40335743217736
penalty_goals,1114,0.59605026929982,0.595152603231598,-0.150602409638553,0.51660026560425,0.53127685337083,2.84099500982913,football,0.631959847135876,-0.016622501594992,0.984063795052116,Q3,-0.229464709933221,0.229464709933221,-0.255900892706477,-0.0161942803180153,1.58699131503419,-0.0161942803180153,0.974103853735955,-0.225520348132365,0.984063795052116,0,-0.0037064692839003,0.220044518751477
