sport,kpi,n,var_home,var_away,mean_home,mean_away,cohens_d_paired,kappa,rho,eta,kappa_abs,quadrant,p_rho,sig_rho
football,deep_progressions,2227,194.499341375611,146.628600799387,43.1225864391558,37.4741805118994,0.246000021976052,0.753877107050053,-0.550934608316057,0.647046937537608,1.32647614664018,Q3,5.20414256656711e-177,1
football,box_entries,2227,39.0331208387142,31.697581466693,15.859003143242,13.2370902559497,0.268201189871179,0.812068847829723,-0.353065043649469,0.740104175534071,1.2314226837694,Q3,2.25670987079002e-66,1
football,tackles,2227,50.8949557642443,52.0032820271993,24.1540188594522,24.8491243825775,-0.0734762320200754,1.02177674086385,0.130246840772764,1.14974151274965,1.02177674086385,Q1,6.85768920750734e-10,1
football,successful_tackles,2227,27.0147063866595,28.3632282237395,16.968118545128,17.242029636282,-0.039959211870982,1.0499180638049,0.151551177932348,1.17855904701541,1.0499180638049,Q1,6.5069835034724e-13,1
football,ball_recoveries,2227,84.8592089003252,79.3910518261748,49.9555455770094,47.5437808711271,0.213331654931661,0.93556200741191,0.221991192872866,1.28512923049947,1.06887623917772,Q2,2.89542168331389e-26,1
football,regains,2227,159.429089452287,150.415225055887,74.5401885945218,72.1266277503368,0.193893875611407,0.943461607744445,0.500125572189347,1.99965563559888,1.05992654262925,Q2,2.83993924450266e-141,1
football,regains_opposition_half,2227,71.2072175550329,61.3697253062253,30.0507409070498,25.8594521778177,0.317866977831362,0.861846978626786,-0.312264327645737,0.762541820362111,1.16029878249772,Q3,1.45249746112821e-51,1
football,tackle_interceptions_opposition_half,2227,12.9708163835893,10.7891199688863,7.12707678491244,6.23349797934441,0.179070426946238,0.831799606888025,-0.0482313286530824,0.954173371428597,1.20221263837964,Q3,0.0228378541231474,1
football,blocks,2227,32.4609567865747,35.5929019454534,19.243376740009,20.6784912438258,-0.183344724566544,1.09648345178088,0.0998135003184803,1.11075041659125,1.09648345178088,Q1,2.36478673162024e-06,1
football,pressures,2227,1648.2581226643,1718.79936021651,154.468792096991,156.370453524921,-0.0354087966462194,1.04279744572906,0.143400982332482,1.16736446983648,1.04279744572906,Q1,1.05629290245587e-11,1
football,pressures_opposition_half,2227,676.92267285713,605.091247214715,76.0767849124383,70.0417602155366,0.17976861308316,0.893885330595839,0.121091547542544,1.13752872703715,1.11871172483995,Q2,9.90544260258476e-09,1
football,counterpressures,2227,93.806972018247,93.524395729774,34.6591827570723,33.3973955994612,0.11767780296241,0.996987683512287,0.386277157746979,1.62939883461521,1.00302141795483,Q2,3.69481021130254e-80,1
football,counterpressures_opposition_half,2227,55.7365792925264,51.3835465339817,23.755276156264,21.6654692411316,0.213307973923184,0.921899893861473,0.104046623420865,1.11602245152297,1.08471647155896,Q2,8.62448171797087e-07,1
football,yellow_cards,2227,1.63070759054017,1.81303620396741,1.76021553659632,2.09519533004041,-0.195249874639731,1.11180950802274,0.145482092659516,1.16997111613594,1.11180950802274,Q1,5.26152753577935e-12,1
football,second_yellow_cards,2227,0.0215669733254095,0.0292465538714408,0.0211046250561293,0.0291872474180512,-0.0357387816761955,1.35608058813628,-0.0066504802635739,0.993468846872855,1.35608058813628,Q4,0.753771118740142,0
football,red_cards,2227,0.0279757012988111,0.0358969455562726,0.0278401436910642,0.0372698697799731,-0.0395092374320028,1.28314729889535,0.109003540120516,1.12127994107398,1.28314729889535,Q1,2.5163528431043e-07,1
football,fouls,2227,14.5351394770785,15.3436982455376,12.3233048944769,12.9299506061967,-0.108729011863064,1.05562786444081,-0.041890497065851,0.959807894852664,1.05562786444081,Q4,0.0480850054674612,1
football,obv,2227,0.664014829246947,0.516624409727875,1.29259873776381,1.04773627072295,0.217310893714002,0.778031433897002,-0.0759800353291156,0.929898971267446,1.28529511332364,Q3,0.000332258592914792,1
football,on_ball_obv,2227,0.345105934697574,0.276097064873708,1.40225338347553,1.15537543960485,0.283190792432356,0.80003569082537,-0.224803561180359,0.817386043786099,1.24994423557321,Q3,6.5666113937244e-27,1
football,defensive_obv,2227,0.0143185626708629,0.00952378156525777,0.102105298820835,0.0879845391794342,0.0921137381466343,0.665135306118253,0.0146594173047753,1.01456913682166,1.50345349405075,Q2,0.489287320097007,0
football,obv_from_passes,2227,0.208722317378919,0.171387819757102,0.795350810489448,0.656699947983386,0.21603287609524,0.821128386793256,-0.0840739106606629,0.922792372090777,1.21783635310099,Q3,7.11678822198993e-05,1
football,obv_from_carries,2227,0.138570210530147,0.113841593693326,0.669305298910642,0.555979920947463,0.213466806457293,0.821544495442322,-0.11712838987148,0.895603979451704,1.21721952438084,Q3,2.96646860170087e-08,1
football,obv_from_dribbles,2227,0.00397161423044037,0.00343459477143201,-0.0624027568209699,-0.0573045212629097,-0.058751937223431,0.864785594005484,-0.0167596274397889,0.983559303050395,1.15635598804119,Q3,0.429226048634085,0
football,obv_from_dribble_carry,2227,0.132870867825606,0.106843676235862,0.606902566197126,0.498675404057027,0.208971591205116,0.804116643357031,-0.119639191882167,0.893709433609891,1.24360067443101,Q3,1.48674548134892e-08,1
