sport,kpi,side,window_label,window_n_seasons,n,skewness,kurtosis,sw_W,sw_p,sw_reject,lill_KS,lill_p,lill_reject,verdict
football,op_xg,diff,2023/2024+2024/2025,2,1114,0.137210638882971,3.78077553850579,0.993736022780217,0.000125207254799475,1,0.029551399984567,0.022,1,NotNormal
football,op_shots,home,2023/2024+2024/2025,2,1114,0.479066539584859,2.99728668569932,0.97893567626983,1.20859988683719e-11,1,0.0867023854277209,0,1,NotNormal
football,op_shots,away,2023/2024+2024/2025,2,1114,0.60151964283109,3.16803639117779,0.968442926558244,7.7715611723761e-15,1,0.107548592880128,0,1,NotNormal
football,op_shots,diff,2023/2024+2024/2025,2,1114,0.071790886972377,2.84437683744691,0.995852046813966,0.00418727322409562,1,0.0434818868905437,0,1,NotNormal
football,goals_from_counters,home,2023/2024+2024/2025,2,1114,2.97314547352231,12.5249043833845,0.383340290504375,0,1,0.518217175722725,0,1,NotNormal
football,goals_from_counters,away,2023/2024+2024/2025,2,1114,3.17229711240049,13.0206672143889,0.351297203968081,0,1,0.524646272717483,0,1,NotNormal
football,goals_from_counters,diff,2023/2024+2024/2025,2,1114,0.140392751663181,7.45516235700599,0.642356242860841,0,1,0.400026577516717,0,1,NotNormal
football,xg_from_counters,home,2023/2024+2024/2025,2,1114,2.87644863829619,13.7168474854663,0.639416466953231,0,1,0.276349002418907,0,1,NotNormal
football,xg_from_counters,away,2023/2024+2024/2025,2,1114,2.83027941424013,12.8181789289121,0.631952473698427,0,1,0.281141442485304,0,1,NotNormal
football,xg_from_counters,diff,2023/2024+2024/2025,2,1114,0.313157424267922,8.10194250825829,0.882997084556488,0,1,0.142059072246381,0,1,NotNormal
football,passes,home,2023/2024+2024/2025,2,1114,0.336001734129113,2.85490710268216,0.99078006554808,1.88846350246408e-06,1,0.0395384004629795,0,1,NotNormal
football,passes,away,2023/2024+2024/2025,2,1114,0.477140221195079,3.26026022110892,0.984545405985184,1.73077130405375e-09,1,0.0482772787074471,0,1,NotNormal
football,passes,diff,2023/2024+2024/2025,2,1114,-0.0797117957389141,2.85530825191248,0.997783450272448,0.140537802375952,0,0.0271422706396076,0.061,0,Normal
football,successful_passes,home,2023/2024+2024/2025,2,1114,0.379891497123804,2.89166649730371,0.988064715821686,6.99668608605819e-08,1,0.0400141776531294,0,1,NotNormal
football,successful_passes,away,2023/2024+2024/2025,2,1114,0.530434856876732,3.38334550700033,0.981357730586488,9.17876885608848e-11,1,0.0527638049897325,0,1,NotNormal
football,successful_passes,diff,2023/2024+2024/2025,2,1114,-0.0810959016033822,2.87434844775888,0.997755766842623,0.133762904902877,0,0.0241596546185799,0.131134969325153,0,Normal
